Frequency (Hz),RT60 (s)
50,0.855125
63,0.8650416666666667
80,0.8488541666666666
100,0.8564375
125,0.8587708333333334
250,0.8139166666666667
500,0.7860833333333334
1000,0.8089375
2000,0.7528958333333333
4000,0.8153333333333334
8000,0.8412916666666668
12000,0.8606666666666667
16000,0.8693125
