Frequency (Hz),RT60 (s)
50,0.8507083333333333
63,0.8865208333333332
80,0.8552708333333333
100,0.8356458333333334
125,0.7752291666666666
250,0.4990833333333333
500,0.6181666666666666
1000,0.6908958333333333
2000,0.7268333333333333
4000,0.81925
8000,0.8454375
12000,0.8580208333333333
16000,0.8660416666666666
