Frequency (Hz),RT60 (s)
50,0.6780208333333333
63,0.6761874999999999
80,0.6197916666666667
100,0.6143958333333334
125,0.5812083333333333
250,0.45152083333333326
500,0.5488541666666666
1000,0.5800208333333334
2000,0.42500000000000004
4000,0.4683125
8000,0.5412708333333334
12000,0.6019791666666667
16000,0.6273333333333333
