Frequency (Hz),RT60 (s)
50,0.34189583333333334
63,0.3759166666666667
80,0.3723333333333334
100,0.36868750000000006
125,0.384625
250,0.37064583333333334
500,0.35754166666666665
1000,0.35658333333333336
2000,0.37627083333333333
4000,0.3808541666666666
8000,0.36764583333333334
12000,0.36072916666666666
16000,0.36266666666666664
