Frequency (Hz),RT60 (s)
50,0.18941666666666665
63,0.2019375
80,0.2304375
100,0.2350416666666667
125,0.21783333333333332
250,0.2275
500,0.24570833333333333
1000,0.24658333333333335
2000,0.2525625
4000,0.24970833333333334
8000,0.2481875
12000,0.2394166666666667
16000,0.2356875
