Frequency (Hz),RT60 (s)
50,0.7642083333333334
63,0.7711250000000001
80,0.7939583333333333
100,0.74975
125,0.7324791666666667
250,0.7395625
500,0.7361249999999999
1000,0.6269791666666666
2000,0.70075
4000,0.7079375
8000,0.6485
12000,0.6787708333333333
16000,0.7115416666666667
