Frequency (Hz),RT60 (s)
50,1.0446875000000002
63,1.0525625
80,1.0346875
100,1.0260416666666667
125,0.9522083333333333
250,1.0046249999999999
500,0.9317291666666667
1000,0.9012291666666666
2000,0.8669791666666666
4000,0.9405000000000001
8000,1.0119375000000002
12000,1.0437916666666667
16000,1.0592708333333334
