Frequency (Hz),RT60 (s)
50,1.3099791666666667
63,1.3314166666666667
80,1.3138333333333332
100,1.3012708333333332
125,1.2231666666666667
250,1.2161041666666668
500,1.1530833333333332
1000,1.2040833333333334
2000,1.2106875000000001
4000,1.21
8000,1.2988958333333334
12000,1.341625
16000,1.3594375
