Frequency (Hz),RT60 (s)
50,0.7270625
63,0.7595625
80,0.7760625
100,0.7588125
125,0.715375
250,0.708375
500,0.7273333333333334
1000,0.7214583333333333
2000,0.7041666666666667
4000,0.7337083333333333
8000,0.7474375
12000,0.7613333333333333
16000,0.7690416666666666
