Frequency (Hz),RT60 (s)
50,0.5206458333333334
63,0.5520833333333333
80,0.47718750000000004
100,0.47627083333333337
125,0.4682916666666667
250,0.48993749999999997
500,0.41410416666666666
1000,0.3777083333333333
2000,0.3915208333333333
4000,0.3526666666666667
8000,0.43122916666666666
12000,0.4631666666666666
16000,0.48314583333333333
