Frequency (Hz),RT60 (s)
50,1.2757614022488122
63,0.599608329059424
80,0.5154562555202391
100,0.6004521514105937
125,0.4171879440017582
250,0.4410238362702843
500,0.3424454442104978
1000,0.4115381594161629
2000,0.42677917913181945
4000,0.4250731688320154
8000,0.4443217463963796
12000,0.44221055028866624
16000,0.4389795201607574
