Frequency (Hz),RT60 (s)
50,1.3325446819618174
63,2.075103384344781
80,2.2552478909001685
100,1.9872234226710848
125,1.99876329658457
250,1.0525570890580285
500,1.0251921300371145
1000,0.5542086070553888
2000,0.5354902442567686
4000,0.4563419409794223
8000,0.3754823627494506
12000,0.3028961350796287
16000,0.26754967701480736
