Frequency (Hz),RT60 (s)
50,0.6595208333333333
63,0.6581041666666667
80,0.6652083333333333
100,0.6537708333333334
125,0.65375
250,0.6421666666666667
500,0.6202916666666667
1000,0.6158541666666667
2000,0.5846666666666667
4000,0.6229166666666667
8000,0.6436666666666667
12000,0.6593333333333333
16000,0.6666875000000001
