Frequency (Hz),RT60 (s)
50,0.9460625
63,0.9498541666666667
80,0.9431666666666666
100,0.9330624999999999
125,0.9042083333333333
250,0.7399166666666666
500,0.7852083333333334
1000,0.9032708333333334
2000,0.9106666666666666
4000,0.94025
8000,0.9576875
12000,0.9634166666666667
16000,0.9762291666666667
