Frequency (Hz),RT60 (s)
50,0.744125
63,0.7672083333333334
80,0.7520625000000001
100,0.7145208333333333
125,0.7022499999999999
250,0.7019583333333332
500,0.6279791666666666
1000,0.5951041666666667
2000,0.6136458333333333
4000,0.6525208333333333
8000,0.6912291666666666
12000,0.7205833333333334
16000,0.7388958333333333
