Frequency (Hz),RT60 (s)
50,0.8660208333333332
63,0.8663541666666666
80,0.8459791666666665
100,0.815625
125,0.7843958333333334
250,0.6864791666666666
500,0.6898124999999999
1000,0.7095833333333333
2000,0.712125
4000,0.7755208333333333
8000,0.8250208333333334
12000,0.8507500000000001
16000,0.8631249999999999
