Frequency (Hz),RT60 (s)
50,0.40647916666666667
63,0.4297916666666667
80,0.4273541666666667
100,0.41929166666666673
125,0.4082916666666667
250,0.38245833333333334
500,0.3869583333333334
1000,0.36352083333333335
2000,0.37866666666666665
4000,0.38797916666666665
8000,0.37704166666666666
12000,0.416875
16000,0.42756249999999996
