Frequency (Hz),RT60 (s)
50,0.39474999999999993
63,0.3882291666666666
80,0.4367083333333333
100,0.42381250000000004
125,0.3902083333333334
250,0.35150000000000003
500,0.3148333333333333
1000,0.3229166666666667
2000,0.2607916666666667
4000,0.3149166666666666
8000,0.3333125
12000,0.3760833333333333
16000,0.39739583333333334
