Frequency (Hz),RT60 (s)
50,0.743683705257033
63,0.6582903206526467
80,0.6323267871104022
100,0.6661860559476441
125,0.5548607131251206
250,0.5603672335030437
500,0.4960592619688828
1000,0.5202742342467208
2000,0.4900719381960718
4000,0.5494775674760063
8000,0.49452325462330055
12000,0.5858654598539691
16000,0.5605375521209448
