Frequency (Hz),RT60 (s)
50,0.6106458333333333
63,0.5738125000000001
80,0.5451666666666667
100,0.553125
125,0.5426666666666666
250,0.5361458333333333
500,0.5502083333333334
1000,0.5294583333333334
2000,0.4833541666666667
4000,0.4394166666666667
8000,0.5436666666666666
12000,0.5740416666666667
16000,0.5908958333333333
