Frequency (Hz),RT60 (s)
50,1.6921683130597815
63,2.2605628435581804
80,1.8486434645691292
100,1.0763039223573905
125,1.7753982512742008
250,8.398029412179467
500,1.2323404106464317
1000,1.3018875864127015
2000,1.5512073571329028
4000,1.90297903238262
8000,6.663442867391471
12000,11.124489885909814
16000,1.2219625476687954
