Frequency (Hz),RT60 (s)
50,1.997264472499928
63,1.982599395566571
80,2.0034219879102104
100,2.208260870866793
125,0.8287931771181904
250,0.9015112757355066
500,0.7998315430398625
1000,0.6856491359116503
2000,0.7329504104084553
4000,0.7636872606842147
8000,0.931102329975531
12000,0.9245631183119901
16000,0.7513249782173895
