Frequency (Hz),RT60 (s)
50,0.587625
63,0.619875
80,0.6521875
100,0.6266041666666666
125,0.61625
250,0.5841458333333334
500,0.5935833333333334
1000,0.6173541666666666
2000,0.6174166666666666
4000,0.6415416666666667
8000,0.6525
12000,0.668625
16000,0.6755833333333333
