Frequency (Hz),RT60 (s)
50,1.4855625
63,1.5452083333333333
80,1.5311875000000001
100,1.4810833333333333
125,1.467875
250,1.3803333333333332
500,1.4491458333333334
1000,1.3946041666666669
2000,1.3193333333333332
4000,1.4344999999999999
8000,1.5077708333333333
12000,1.5447708333333332
16000,1.5593124999999999
