Frequency (Hz),RT60 (s)
50,1.4992291666666666
63,1.5317083333333334
80,1.497375
100,1.4780416666666667
125,1.4227708333333333
250,1.3432083333333331
500,1.2469791666666667
1000,1.3585
2000,1.4225208333333332
4000,1.4307916666666667
8000,1.5015208333333332
12000,1.5330833333333334
16000,1.5478333333333334
