Frequency (Hz),RT60 (s)
50,0.8950208333333334
63,0.8792083333333333
80,0.8630625
100,0.8440208333333332
125,0.8274375
250,0.6186041666666666
500,0.6213541666666667
1000,0.7571458333333334
2000,0.7395416666666667
4000,0.7057083333333334
8000,0.7278958333333333
12000,0.8016666666666666
16000,0.8278958333333334
