Frequency (Hz),RT60 (s)
50,3.092724649963809
63,1.0182120283500997
80,0.8883182453741982
100,0.5665796061811217
125,0.6008115697746484
250,0.4785713833047276
500,0.5475434251280192
1000,0.45746068991747146
2000,0.5373327996834901
4000,0.5530074004236925
8000,0.4892025347938706
12000,0.381282604107629
16000,0.31636950831100635
