Frequency (Hz),RT60 (s)
50,0.8511458333333334
63,0.8816458333333332
80,0.8509166666666668
100,0.8513541666666666
125,0.8550208333333335
250,0.7980416666666666
500,0.7182499999999999
1000,0.7887708333333333
2000,0.7459375
4000,0.8208333333333334
8000,0.8480625
12000,0.8651041666666666
16000,0.8742291666666666
