Frequency (Hz),RT60 (s)
50,0.6875
63,0.7208749999999999
80,0.7228958333333333
100,0.7027083333333334
125,0.7162291666666667
250,0.6223541666666667
500,0.6625
1000,0.7106041666666667
2000,0.7034791666666667
4000,0.735125
8000,0.7530416666666667
12000,0.7661666666666667
16000,0.7748958333333333
