Frequency (Hz),RT60 (s)
50,0.3103649918942368
63,0.2979604043983771
80,0.2745978012909424
100,0.23526043878631628
125,0.15698032792063393
250,0.22183333333333338
500,0.20999999999999996
1000,0.3655208333333334
2000,0.246375
4000,0.23395833333333332
8000,0.24043750000000003
12000,0.2642291666666667
16000,0.27418750000000003
