Frequency (Hz),RT60 (s)
50,0.6634791666666666
63,0.6721041666666666
80,0.5999166666666667
100,0.6174375000000001
125,0.6081666666666666
250,0.5889375
500,0.4405833333333333
1000,0.3493333333333334
2000,0.42318750000000005
4000,0.5075208333333334
8000,0.610125
12000,0.6381041666666666
16000,0.6488333333333333
