Frequency (Hz),RT60 (s)
50,1.3890589256944752
63,1.3522920002739958
80,0.7203145380821564
100,0.6270267561564459
125,0.619850010817776
250,0.6381118403629943
500,0.6947700064450734
1000,1.4185546469815513
2000,1.2667679996151078
4000,0.6200976566318048
8000,0.6342239226963459
12000,0.637136107301185
16000,0.6945831100448807
