Frequency (Hz),RT60 (s)
50,0.8092708333333333
63,0.8394791666666668
80,0.8155208333333335
100,0.7795208333333332
125,0.7671041666666667
250,0.7848958333333332
500,0.709375
1000,0.6080625000000001
2000,0.637
4000,0.7245208333333333
8000,0.7914791666666667
12000,0.8236874999999999
16000,0.8418958333333333
