Frequency (Hz),RT60 (s)
50,0.41770443452050576
63,0.5107419505096001
80,0.33657632815433713
100,0.49311026629741345
125,0.4130909787570327
250,0.4358940127554312
500,1.064213675983046
1000,1.4401144903549887
2000,1.0079403244782514
4000,0.3728774602967595
8000,0.33304075405447997
12000,0.48544441623160406
16000,0.7957195064561746
