Frequency (Hz),RT60 (s)
50,0.6430096384956628
63,0.3541506636021046
80,0.46353887819405004
100,0.6801936933633287
125,0.6170264813420964
250,0.5619823034628596
500,1.3770058707677924
1000,6.055386692993588
2000,0.38203739164214895
4000,2.6171406770714336
8000,0.3680290186323042
12000,0.2819661345407061
16000,0.25943213674977983
