Frequency (Hz),RT60 (s)
50,0.3970416666666667
63,0.4267916666666667
80,0.43725
100,0.43210416666666673
125,0.39783333333333326
250,0.39443750000000005
500,0.3861875
1000,0.3624583333333333
2000,0.3782291666666667
4000,0.40302083333333333
8000,0.37887499999999996
12000,0.39468749999999997
16000,0.40804166666666664
