Frequency (Hz),RT60 (s)
50,0.9770833333333334
63,0.9777708333333333
80,0.9073333333333334
100,0.91675
125,0.8990625
250,0.7763541666666667
500,0.8158958333333334
1000,0.8836666666666667
2000,0.9035833333333333
4000,0.9375625000000001
8000,0.9553541666666667
12000,0.9689583333333334
16000,0.9774583333333333
