Frequency (Hz),RT60 (s)
50,1.3950435874807958
63,1.1388094901591275
80,0.6782238954622374
100,0.6369944142471918
125,0.7196205775525831
250,0.6772201180214653
500,0.5634724953246529
1000,0.5513088323637753
2000,0.7160208094614687
4000,0.811512616142898
8000,0.6419653748654685
12000,0.4837780653879748
16000,0.4102729083462976
