Frequency (Hz),RT60 (s)
50,0.39420833333333327
63,0.39664583333333325
80,0.4149375
100,0.4418333333333333
125,0.44470833333333337
250,0.3572291666666667
500,0.3216458333333333
1000,0.32662499999999994
2000,0.26397916666666665
4000,0.31066666666666665
8000,0.33199999999999996
12000,0.3757916666666667
16000,0.3963541666666667
