Frequency (Hz),RT60 (s)
50,0.3754791666666667
63,0.4410833333333334
80,0.3988333333333334
100,0.38712500000000005
125,0.3801458333333333
250,0.37227083333333333
500,0.2964791666666666
1000,0.3840833333333333
2000,0.3223125
4000,0.2957708333333333
8000,0.38941666666666663
12000,0.41143750000000007
16000,0.42131250000000003
