Frequency (Hz),RT60 (s)
50,1.1725
63,1.1988333333333334
80,1.1719583333333334
100,1.0503541666666665
125,0.9861458333333334
250,0.7682708333333332
500,0.6659166666666666
1000,0.8050833333333334
2000,0.9402916666666666
4000,0.8918541666666666
8000,0.9560833333333334
12000,1.0846458333333333
16000,1.1265416666666668
