Frequency (Hz),RT60 (s)
50,0.3772083333333333
63,0.37725
80,0.43514583333333334
100,0.4498749999999999
125,0.44866666666666666
250,0.4019166666666667
500,0.4155416666666667
1000,0.43675
2000,0.4454583333333334
4000,0.44631250000000006
8000,0.4521875
12000,0.4574583333333333
16000,0.4609583333333333
