Frequency (Hz),RT60 (s)
50,0.596625
63,0.6269375
80,0.6195208333333333
100,0.5898541666666667
125,0.5765625000000001
250,0.5811458333333333
500,0.5722708333333333
1000,0.6252291666666667
2000,0.6291249999999999
4000,0.5951458333333334
8000,0.5120416666666666
12000,0.5380208333333333
16000,0.5780833333333334
