Frequency (Hz),RT60 (s)
50,0.9976257909218157
63,1.8993955205645898
80,0.7710395748673162
100,0.8867832824867518
125,0.8837714115744171
250,1.609890564378152
500,0.6739837578682621
1000,0.4864625523422776
2000,0.46642075441065195
4000,0.4823905177159097
8000,0.38026723407107665
12000,0.3017748780681281
16000,0.2607081806126992
