Frequency (Hz),RT60 (s)
50,0.6896666666666667
63,0.6913750000000001
80,0.6920833333333334
100,0.6673749999999999
125,0.6373541666666667
250,0.59975
500,0.5590416666666667
1000,0.5695
2000,0.58775
4000,0.5878125
8000,0.5652499999999999
12000,0.6096250000000001
16000,0.6312291666666666
