Frequency (Hz),RT60 (s)
50,0.51475
63,0.5253333333333333
80,0.5074583333333333
100,0.5017708333333333
125,0.5037916666666666
250,0.4836041666666667
500,0.48006249999999995
1000,0.44433333333333336
2000,0.4786041666666667
4000,0.49527083333333327
8000,0.49306249999999996
12000,0.47354166666666664
16000,0.4851249999999999
