Frequency (Hz),RT60 (s)
50,0.8832499999999999
63,0.8925833333333333
80,0.8773333333333334
100,0.8565208333333334
125,0.7970833333333333
250,0.6548125
500,0.6691458333333333
1000,0.7026041666666667
2000,0.8002708333333334
4000,0.8468541666666667
8000,0.861875
12000,0.8768958333333334
16000,0.8853333333333334
