Frequency (Hz),RT60 (s)
50,1.1549791666666667
63,1.1765416666666666
80,1.1409166666666666
100,1.1137916666666667
125,1.1002708333333333
250,1.091125
500,1.0603541666666667
1000,1.0986666666666667
2000,1.11875
4000,1.1440625000000002
8000,1.1560208333333333
12000,1.16775
16000,1.1758333333333333
