Frequency (Hz),RT60 (s)
50,1.2696458333333334
63,1.2539583333333333
80,1.1540416666666666
100,1.0770833333333334
125,0.7010208333333333
250,0.4812916666666666
500,0.4308333333333333
1000,0.7744583333333332
2000,0.5610625
4000,0.7514166666666666
8000,1.0675416666666668
12000,1.1741458333333332
16000,1.2135208333333334
