Frequency (Hz),RT60 (s)
50,0.6596041666666667
63,0.6615208333333333
80,0.6904583333333334
100,0.6582708333333334
125,0.6494375
250,0.6475833333333334
500,0.6435
1000,0.5831875
2000,0.6214583333333333
4000,0.6359791666666667
8000,0.5968541666666667
12000,0.5839375
16000,0.614625
