Frequency (Hz),RT60 (s)
50,0.7034778787936014
63,0.7668030650765005
80,0.9968166990310605
100,12.564986329993475
125,0.7587158491501006
250,0.5541033811966517
500,0.5611272940175632
1000,0.8296815084236897
2000,1.560000729078466
4000,0.5900653097427604
8000,0.6443815118759402
12000,0.5399093139696496
16000,0.5748919007267747
