Frequency (Hz),RT60 (s)
50,20.298952543571577
63,15.324268997443038
80,0.6522426920580923
100,0.6607422744449355
125,0.6781176035929327
250,0.6979294720718197
500,0.535113785508159
1000,0.6325657565450026
2000,0.7107550238694622
4000,0.7505537526399322
8000,0.6091162943429214
12000,0.42508882799209086
16000,0.3379087950705107
