Frequency (Hz),RT60 (s)
50,0.9572291666666666
63,0.9723541666666666
80,0.9246666666666666
100,0.90825
125,0.9155833333333334
250,0.8553333333333335
500,0.7398958333333334
1000,0.7017708333333332
2000,0.7252291666666666
4000,0.8768958333333334
8000,0.9180624999999999
12000,0.9411875
16000,0.9531875000000001
