Frequency (Hz),RT60 (s)
50,0.6884999999999999
63,0.7004166666666667
80,0.6743333333333332
100,0.6773958333333333
125,0.6644375
250,0.6272083333333334
500,0.5960416666666667
1000,0.6231666666666666
2000,0.6144791666666667
4000,0.6853541666666667
8000,0.7085416666666667
12000,0.7219791666666667
16000,0.7305416666666666
