Frequency (Hz),RT60 (s)
50,0.6445416666666667
63,0.7096458333333333
80,0.7149791666666667
100,0.6562083333333333
125,0.6480833333333333
250,0.6379583333333333
500,0.5224375
1000,0.5483958333333333
2000,0.5670833333333334
4000,0.6693541666666667
8000,0.6323541666666667
12000,0.6756041666666667
16000,0.6986041666666667
