Frequency (Hz),RT60 (s)
50,1.128391413466064
63,1.0096256565630366
80,0.9960191318308288
100,2.502430416551191
125,0.6609374296175027
250,1.3646416333824463
500,0.7839754573290156
1000,0.7170018954831994
2000,0.7486353187596138
4000,0.6107958609365186
8000,0.6118292664410215
12000,0.5745296510511266
16000,0.787981897944077
