Frequency (Hz),RT60 (s)
50,5.782943511334098
63,0.9149665892547613
80,0.5874765969751692
100,0.49913303383018875
125,1.343795997369412
250,3.552151961353748
500,3.357548846451517
1000,1.1366068882491436
2000,0.9108612411047387
4000,2.7811776710478067
8000,1.498628948336213
12000,1.5163484120153659
16000,1.7200870498168868
