Frequency (Hz),RT60 (s)
50,1.9235630754909747
63,0.19371218990547523
80,0.496834605547364
100,0.5854220507327246
125,0.8167839260292674
250,0.6564548025176508
500,0.5947194044109566
1000,0.41669560171491216
2000,0.4971834020900182
4000,0.5609265432377047
8000,0.5136256842846594
12000,0.37651253882764574
16000,0.3170358745144594
