Frequency (Hz),RT60 (s)
50,0.9997156309571348
63,0.5379428539228522
80,0.6025960942828609
100,0.8648326962431414
125,0.6077075052776408
250,0.6798843083175099
500,0.5205480957910523
1000,0.4914979196845331
2000,0.6102102371872732
4000,0.6463200854487497
8000,0.4613408293585388
12000,0.33712672147736245
16000,0.28527995758049046
