Frequency (Hz),RT60 (s)
50,0.8672708333333333
63,0.8598125000000001
80,0.8595416666666666
100,0.8139166666666667
125,0.781625
250,0.7648750000000001
500,0.6815625000000001
1000,0.659375
2000,0.7008958333333333
4000,0.7427708333333334
8000,0.7817916666666667
12000,0.8239375
16000,0.8407291666666667
