Frequency (Hz),RT60 (s)
50,0.6158747074153821
63,0.7910169449909017
80,0.6245103430242072
100,0.6468819270541457
125,0.8245694871673098
250,1.067818892638801
500,0.6875259662917848
1000,0.5510438031883763
2000,0.6289369272083618
4000,0.6823004262222607
8000,0.5538114157735949
12000,0.4007488626773467
16000,0.3435863496144511
