Frequency (Hz),RT60 (s)
50,1.0159583333333333
63,1.0305
80,1.0732291666666667
100,1.0683958333333332
125,1.08975
250,1.0388958333333334
500,1.0681666666666667
1000,1.0788958333333334
2000,1.0778541666666666
4000,1.1052291666666667
8000,1.1456250000000001
12000,1.1743541666666666
16000,1.1851250000000002
