Frequency (Hz),RT60 (s)
50,0.7634583333333332
63,0.7592916666666667
80,0.7386458333333333
100,0.7233541666666667
125,0.7321458333333334
250,0.64925
500,0.5901875000000001
1000,0.5048541666666667
2000,0.5574583333333333
4000,0.6492291666666666
8000,0.67775
12000,0.7136041666666667
16000,0.7335833333333333
