Frequency (Hz),RT60 (s)
50,0.34897916666666673
63,0.3748333333333333
80,0.34585416666666663
100,0.36220833333333335
125,0.3811666666666666
250,0.3564791666666667
500,0.3632291666666666
1000,0.35531250000000003
2000,0.37564583333333335
4000,0.37931250000000005
8000,0.3647708333333333
12000,0.3525625
16000,0.34854166666666664
